name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
coordconv,fashion-mnist,28620,4,1,0.8370846270561219,3402,0.6804,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,9,2,0.6971501155853271,3673,0.7346,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,13,3,0.6486019656658173,3773,0.7546,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,18,4,0.5982114316940308,3818,0.7636,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,23,5,0.5843448841571808,3799,0.7598,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,28,6,0.5553300405502319,3904,0.7808,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,32,7,0.5375767362117767,3968,0.7936,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,37,8,0.5285914532184601,4009,0.8018,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,42,9,0.5219791429519653,3957,0.7914,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,47,10,0.5066564900398255,4066,0.8132,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,52,11,0.4957124076843262,4110,0.822,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,57,12,0.49066378693580626,4109,0.8218,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,62,13,0.4824054603099823,4139,0.8278,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,67,14,0.46676021666526796,4153,0.8306,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,72,15,0.4536729112148285,4180,0.836,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,78,16,0.44867733993530273,4185,0.837,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,83,17,0.440174737739563,4189,0.8378,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,88,18,0.43630687923431394,4220,0.844,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,93,19,0.4278465754508972,4219,0.8438,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,97,20,0.42016460542678835,4240,0.848,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,102,21,0.4185824164390564,4255,0.851,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,107,22,0.4038815673828125,4279,0.8558,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,112,23,0.40944874548912047,4257,0.8514,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,117,24,0.4018667245864868,4249,0.8498,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,121,25,0.39918754091262815,4285,0.857,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,126,26,0.3970984582901001,4271,0.8542,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,131,27,0.389041065788269,4290,0.858,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,135,28,0.3877898350715637,4283,0.8566,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,140,29,0.38674683542251587,4307,0.8614,2021-12-05 20:38:13
coordconv,fashion-mnist,28620,145,30,0.3811650570869446,4289,0.8578,2021-12-05 20:38:13
